model name,query index,type
PolyORBNT-PT-S10J80,11,EF
PolyORBNT-PT-S10J80,12,AG
PolyORBNT-PT-S10J80,13,EF
PolyORBNT-PT-S10J80,14,EF
PolyORBNT-PT-S10J80,15,AG
PolyORBNT-PT-S10J80,16,EF
ProductionCell-PT-none,1,EF
ProductionCell-PT-none,2,AG
ProductionCell-PT-none,3,AG
ProductionCell-PT-none,4,EF
ProductionCell-PT-none,5,AG
ProductionCell-PT-none,6,AG
ProductionCell-PT-none,7,AG
ProductionCell-PT-none,8,EF
ProductionCell-PT-none,9,AG
ProductionCell-PT-none,10,AG
ProductionCell-PT-none,11,AG
ProductionCell-PT-none,12,EF
ProductionCell-PT-none,13,EF
ProductionCell-PT-none,14,EF
ProductionCell-PT-none,15,EF
ProductionCell-PT-none,16,EF
QuasiCertifProtocol-PT-02,1,EF
QuasiCertifProtocol-PT-02,2,EF
QuasiCertifProtocol-PT-02,3,EF
QuasiCertifProtocol-PT-02,4,AG
QuasiCertifProtocol-PT-02,5,AG
QuasiCertifProtocol-PT-02,6,AG
QuasiCertifProtocol-PT-02,7,EF
QuasiCertifProtocol-PT-02,8,AG
QuasiCertifProtocol-PT-02,9,EF
QuasiCertifProtocol-PT-02,10,AG
QuasiCertifProtocol-PT-02,11,AG
QuasiCertifProtocol-PT-02,12,EF
QuasiCertifProtocol-PT-02,13,AG
QuasiCertifProtocol-PT-02,14,AG
QuasiCertifProtocol-PT-02,15,AG
QuasiCertifProtocol-PT-02,16,EF
QuasiCertifProtocol-PT-06,1,EF
QuasiCertifProtocol-PT-06,2,EF
QuasiCertifProtocol-PT-06,3,EF
QuasiCertifProtocol-PT-06,4,AG
QuasiCertifProtocol-PT-06,5,EF
QuasiCertifProtocol-PT-06,6,AG
QuasiCertifProtocol-PT-06,7,EF
QuasiCertifProtocol-PT-06,8,AG
QuasiCertifProtocol-PT-06,9,AG
QuasiCertifProtocol-PT-06,10,AG
QuasiCertifProtocol-PT-06,11,EF
QuasiCertifProtocol-PT-06,12,AG
QuasiCertifProtocol-PT-06,13,EF
QuasiCertifProtocol-PT-06,14,AG
QuasiCertifProtocol-PT-06,15,AG
QuasiCertifProtocol-PT-06,16,AG
QuasiCertifProtocol-PT-10,1,AG
QuasiCertifProtocol-PT-10,2,AG
QuasiCertifProtocol-PT-10,3,EF
QuasiCertifProtocol-PT-10,4,EF
QuasiCertifProtocol-PT-10,5,AG
QuasiCertifProtocol-PT-10,6,EF
QuasiCertifProtocol-PT-10,7,EF
QuasiCertifProtocol-PT-10,8,AG
QuasiCertifProtocol-PT-10,9,EF
QuasiCertifProtocol-PT-10,10,EF
QuasiCertifProtocol-PT-10,11,EF
QuasiCertifProtocol-PT-10,12,EF
QuasiCertifProtocol-PT-10,13,AG
QuasiCertifProtocol-PT-10,14,AG
QuasiCertifProtocol-PT-10,15,AG
QuasiCertifProtocol-PT-10,16,AG
QuasiCertifProtocol-PT-18,1,AG
QuasiCertifProtocol-PT-18,2,AG
QuasiCertifProtocol-PT-18,3,EF
QuasiCertifProtocol-PT-18,4,AG
QuasiCertifProtocol-PT-18,5,AG
QuasiCertifProtocol-PT-18,6,AG
QuasiCertifProtocol-PT-18,7,EF
QuasiCertifProtocol-PT-18,8,AG
QuasiCertifProtocol-PT-18,9,AG
QuasiCertifProtocol-PT-18,10,AG
QuasiCertifProtocol-PT-18,11,AG
QuasiCertifProtocol-PT-18,12,EF
QuasiCertifProtocol-PT-18,13,EF
QuasiCertifProtocol-PT-18,14,EF
QuasiCertifProtocol-PT-18,15,EF
QuasiCertifProtocol-PT-18,16,EF
QuasiCertifProtocol-PT-22,1,AG
QuasiCertifProtocol-PT-22,2,EF
QuasiCertifProtocol-PT-22,3,EF
QuasiCertifProtocol-PT-22,4,AG
QuasiCertifProtocol-PT-22,5,AG
QuasiCertifProtocol-PT-22,6,EF
QuasiCertifProtocol-PT-22,7,AG
QuasiCertifProtocol-PT-22,8,EF
QuasiCertifProtocol-PT-22,9,EF
QuasiCertifProtocol-PT-22,10,EF
QuasiCertifProtocol-PT-22,11,AG
QuasiCertifProtocol-PT-22,12,AG
QuasiCertifProtocol-PT-22,13,EF
QuasiCertifProtocol-PT-22,14,AG
QuasiCertifProtocol-PT-22,15,EF
QuasiCertifProtocol-PT-22,16,EF
QuasiCertifProtocol-PT-28,1,EF
QuasiCertifProtocol-PT-28,2,AG
QuasiCertifProtocol-PT-28,3,EF
QuasiCertifProtocol-PT-28,4,AG
QuasiCertifProtocol-PT-28,5,AG
QuasiCertifProtocol-PT-28,6,EF
QuasiCertifProtocol-PT-28,7,AG
QuasiCertifProtocol-PT-28,8,EF
QuasiCertifProtocol-PT-28,9,EF
QuasiCertifProtocol-PT-28,10,AG
QuasiCertifProtocol-PT-28,11,AG
QuasiCertifProtocol-PT-28,12,EF
QuasiCertifProtocol-PT-28,13,AG
QuasiCertifProtocol-PT-28,14,EF
QuasiCertifProtocol-PT-28,15,AG
QuasiCertifProtocol-PT-28,16,AG
QuasiCertifProtocol-PT-32,1,AG
QuasiCertifProtocol-PT-32,2,AG
QuasiCertifProtocol-PT-32,3,EF
QuasiCertifProtocol-PT-32,4,EF
QuasiCertifProtocol-PT-32,5,AG
QuasiCertifProtocol-PT-32,6,EF
QuasiCertifProtocol-PT-32,7,AG
QuasiCertifProtocol-PT-32,8,EF
QuasiCertifProtocol-PT-32,9,AG
QuasiCertifProtocol-PT-32,10,AG
QuasiCertifProtocol-PT-32,11,EF
QuasiCertifProtocol-PT-32,12,EF
QuasiCertifProtocol-PT-32,13,AG
QuasiCertifProtocol-PT-32,14,EF
QuasiCertifProtocol-PT-32,15,EF
QuasiCertifProtocol-PT-32,16,AG
RERS17pb113-PT-1,1,AG
RERS17pb113-PT-1,2,AG
RERS17pb113-PT-1,3,AG
RERS17pb113-PT-1,4,EF
RERS17pb113-PT-1,5,EF
RERS17pb113-PT-1,6,AG
RERS17pb113-PT-1,7,EF
RERS17pb113-PT-1,8,AG
RERS17pb113-PT-1,9,EF
RERS17pb113-PT-1,10,AG
RERS17pb113-PT-1,11,AG
RERS17pb113-PT-1,12,EF
RERS17pb113-PT-1,13,EF
RERS17pb113-PT-1,14,AG
RERS17pb113-PT-1,15,AG
RERS17pb113-PT-1,16,AG
RERS17pb113-PT-2,1,EF
RERS17pb113-PT-2,2,EF
RERS17pb113-PT-2,3,AG
RERS17pb113-PT-2,4,AG
RERS17pb113-PT-2,5,AG
RERS17pb113-PT-2,6,AG
RERS17pb113-PT-2,7,AG
RERS17pb113-PT-2,8,EF
RERS17pb113-PT-2,9,AG
RERS17pb113-PT-2,10,EF
RERS17pb113-PT-2,11,AG
RERS17pb113-PT-2,12,EF
RERS17pb113-PT-2,13,EF
RERS17pb113-PT-2,14,AG
RERS17pb113-PT-2,15,AG
RERS17pb113-PT-2,16,EF
RERS17pb113-PT-3,1,EF
RERS17pb113-PT-3,2,EF
RERS17pb113-PT-3,3,EF
RERS17pb113-PT-3,4,EF
RERS17pb113-PT-3,5,EF
RERS17pb113-PT-3,6,EF
RERS17pb113-PT-3,7,AG
RERS17pb113-PT-3,8,EF
RERS17pb113-PT-3,9,AG
RERS17pb113-PT-3,10,AG
RERS17pb113-PT-3,11,EF
RERS17pb113-PT-3,12,AG
RERS17pb113-PT-3,13,AG
RERS17pb113-PT-3,14,EF
RERS17pb113-PT-3,15,AG
RERS17pb113-PT-3,16,AG
RERS17pb113-PT-4,1,AG
RERS17pb113-PT-4,2,EF
RERS17pb113-PT-4,3,EF
RERS17pb113-PT-4,4,AG
RERS17pb113-PT-4,5,AG
RERS17pb113-PT-4,6,AG
RERS17pb113-PT-4,7,AG
RERS17pb113-PT-4,8,AG
RERS17pb113-PT-4,9,AG
RERS17pb113-PT-4,10,EF
RERS17pb113-PT-4,11,AG
RERS17pb113-PT-4,12,AG
RERS17pb113-PT-4,13,AG
RERS17pb113-PT-4,14,EF
RERS17pb113-PT-4,15,AG
RERS17pb113-PT-4,16,EF
RERS17pb113-PT-5,1,AG
RERS17pb113-PT-5,2,EF
RERS17pb113-PT-5,3,AG
RERS17pb113-PT-5,4,EF
RERS17pb113-PT-5,5,EF
RERS17pb113-PT-5,6,EF
RERS17pb113-PT-5,7,AG
RERS17pb113-PT-5,8,AG
RERS17pb113-PT-5,9,EF
RERS17pb113-PT-5,10,EF
RERS17pb113-PT-5,11,AG
RERS17pb113-PT-5,12,EF
RERS17pb113-PT-5,13,EF
RERS17pb113-PT-5,14,AG
RERS17pb113-PT-5,15,AG
RERS17pb113-PT-5,16,AG
RERS17pb113-PT-6,1,EF
RERS17pb113-PT-6,2,EF
RERS17pb113-PT-6,3,EF
RERS17pb113-PT-6,4,EF
RERS17pb113-PT-6,5,AG
RERS17pb113-PT-6,6,EF
RERS17pb113-PT-6,7,EF
RERS17pb113-PT-6,8,EF
RERS17pb113-PT-6,9,AG
RERS17pb113-PT-6,10,EF
RERS17pb113-PT-6,11,AG
RERS17pb113-PT-6,12,EF
RERS17pb113-PT-6,13,AG
RERS17pb113-PT-6,14,EF
RERS17pb113-PT-6,15,AG
RERS17pb113-PT-6,16,EF
RERS17pb113-PT-7,1,EF
RERS17pb113-PT-7,2,AG
RERS17pb113-PT-7,3,AG
RERS17pb113-PT-7,4,AG
RERS17pb113-PT-7,5,EF
RERS17pb113-PT-7,6,AG
RERS17pb113-PT-7,7,AG
RERS17pb113-PT-7,8,EF
RERS17pb113-PT-7,9,AG
RERS17pb113-PT-7,10,EF
RERS17pb113-PT-7,11,AG
RERS17pb113-PT-7,12,EF
RERS17pb113-PT-7,13,AG
RERS17pb113-PT-7,14,AG
RERS17pb113-PT-7,15,EF
RERS17pb113-PT-7,16,EF
RERS17pb113-PT-8,1,EF
RERS17pb113-PT-8,2,EF
RERS17pb113-PT-8,3,AG
RERS17pb113-PT-8,4,EF
RERS17pb113-PT-8,5,AG
RERS17pb113-PT-8,6,EF
RERS17pb113-PT-8,7,EF
RERS17pb113-PT-8,8,AG
RERS17pb113-PT-8,9,EF
RERS17pb113-PT-8,10,EF
RERS17pb113-PT-8,11,AG
RERS17pb113-PT-8,12,AG
RERS17pb113-PT-8,13,EF
RERS17pb113-PT-8,14,AG
RERS17pb113-PT-8,15,AG
RERS17pb113-PT-8,16,EF
RERS17pb113-PT-9,1,EF
RERS17pb113-PT-9,2,AG
RERS17pb113-PT-9,3,EF
RERS17pb113-PT-9,4,AG
RERS17pb113-PT-9,5,AG
RERS17pb113-PT-9,6,AG
RERS17pb113-PT-9,7,AG
RERS17pb113-PT-9,8,AG
RERS17pb113-PT-9,9,EF
RERS17pb113-PT-9,10,AG
RERS17pb113-PT-9,11,EF
RERS17pb113-PT-9,12,AG
RERS17pb113-PT-9,13,EF
RERS17pb113-PT-9,14,EF
RERS17pb113-PT-9,15,EF
RERS17pb113-PT-9,16,AG
RERS17pb114-PT-1,1,EF
RERS17pb114-PT-1,2,AG
RERS17pb114-PT-1,3,AG
RERS17pb114-PT-1,4,AG
RERS17pb114-PT-1,5,AG
RERS17pb114-PT-1,6,AG
RERS17pb114-PT-1,7,EF
RERS17pb114-PT-1,8,EF
RERS17pb114-PT-1,9,AG
RERS17pb114-PT-1,10,AG
RERS17pb114-PT-1,11,AG
RERS17pb114-PT-1,12,EF
RERS17pb114-PT-1,13,AG
RERS17pb114-PT-1,14,EF
RERS17pb114-PT-1,15,AG
RERS17pb114-PT-1,16,EF
RERS17pb114-PT-2,1,AG
RERS17pb114-PT-2,2,EF
RERS17pb114-PT-2,3,EF
RERS17pb114-PT-2,4,AG
RERS17pb114-PT-2,5,AG
RERS17pb114-PT-2,6,EF
RERS17pb114-PT-2,7,AG
RERS17pb114-PT-2,8,EF
RERS17pb114-PT-2,9,EF
RERS17pb114-PT-2,10,AG
RERS17pb114-PT-2,11,EF
RERS17pb114-PT-2,12,AG
RERS17pb114-PT-2,13,AG
RERS17pb114-PT-2,14,EF
RERS17pb114-PT-2,15,EF
RERS17pb114-PT-2,16,EF
RERS17pb114-PT-3,1,EF
RERS17pb114-PT-3,2,EF
RERS17pb114-PT-3,3,EF
RERS17pb114-PT-3,4,EF
RERS17pb114-PT-3,5,EF
RERS17pb114-PT-3,6,AG
RERS17pb114-PT-3,7,AG
RERS17pb114-PT-3,8,AG
RERS17pb114-PT-3,9,AG
RERS17pb114-PT-3,10,AG
RERS17pb114-PT-3,11,AG
RERS17pb114-PT-3,12,EF
RERS17pb114-PT-3,13,EF
RERS17pb114-PT-3,14,EF
RERS17pb114-PT-3,15,AG
RERS17pb114-PT-3,16,EF
RERS17pb114-PT-4,1,AG
RERS17pb114-PT-4,2,AG
RERS17pb114-PT-4,3,EF
RERS17pb114-PT-4,4,AG
RERS17pb114-PT-4,5,AG
RERS17pb114-PT-4,6,AG
RERS17pb114-PT-4,7,EF
RERS17pb114-PT-4,8,AG
RERS17pb114-PT-4,9,EF
RERS17pb114-PT-4,10,EF
RERS17pb114-PT-4,11,EF
RERS17pb114-PT-4,12,EF
RERS17pb114-PT-4,13,AG
RERS17pb114-PT-4,14,EF
RERS17pb114-PT-4,15,EF
RERS17pb114-PT-4,16,EF
RERS17pb114-PT-5,1,EF
RERS17pb114-PT-5,2,EF
RERS17pb114-PT-5,3,AG
RERS17pb114-PT-5,4,AG
RERS17pb114-PT-5,5,AG
RERS17pb114-PT-5,6,AG
RERS17pb114-PT-5,7,AG
RERS17pb114-PT-5,8,EF
RERS17pb114-PT-5,9,EF
RERS17pb114-PT-5,10,AG
RERS17pb114-PT-5,11,EF
RERS17pb114-PT-5,12,EF
RERS17pb114-PT-5,13,EF
RERS17pb114-PT-5,14,EF
RERS17pb114-PT-5,15,AG
RERS17pb114-PT-5,16,EF
RERS17pb114-PT-6,1,EF
RERS17pb114-PT-6,2,AG
RERS17pb114-PT-6,3,EF
RERS17pb114-PT-6,4,EF
RERS17pb114-PT-6,5,AG
RERS17pb114-PT-6,6,AG
RERS17pb114-PT-6,7,EF
RERS17pb114-PT-6,8,EF
RERS17pb114-PT-6,9,EF
RERS17pb114-PT-6,10,EF
RERS17pb114-PT-6,11,AG
RERS17pb114-PT-6,12,AG
RERS17pb114-PT-6,13,EF
RERS17pb114-PT-6,14,AG
RERS17pb114-PT-6,15,EF
RERS17pb114-PT-6,16,EF
RERS17pb114-PT-7,1,AG
RERS17pb114-PT-7,2,AG
RERS17pb114-PT-7,3,EF
RERS17pb114-PT-7,4,EF
RERS17pb114-PT-7,5,AG
RERS17pb114-PT-7,6,AG
RERS17pb114-PT-7,7,AG
RERS17pb114-PT-7,8,EF
RERS17pb114-PT-7,9,AG
RERS17pb114-PT-7,10,EF
RERS17pb114-PT-7,11,AG
RERS17pb114-PT-7,12,EF
RERS17pb114-PT-7,13,EF
RERS17pb114-PT-7,14,AG
RERS17pb114-PT-7,15,EF
RERS17pb114-PT-7,16,AG
RERS17pb114-PT-8,1,AG
RERS17pb114-PT-8,2,EF
RERS17pb114-PT-8,3,AG
RERS17pb114-PT-8,4,AG
RERS17pb114-PT-8,5,EF
RERS17pb114-PT-8,6,EF
RERS17pb114-PT-8,7,EF
RERS17pb114-PT-8,8,EF
RERS17pb114-PT-8,9,AG
RERS17pb114-PT-8,10,EF
RERS17pb114-PT-8,11,EF
RERS17pb114-PT-8,12,EF
RERS17pb114-PT-8,13,AG
RERS17pb114-PT-8,14,EF
RERS17pb114-PT-8,15,EF
RERS17pb114-PT-8,16,EF
RERS17pb114-PT-9,1,EF
RERS17pb114-PT-9,2,AG
RERS17pb114-PT-9,3,EF
RERS17pb114-PT-9,4,EF
RERS17pb114-PT-9,5,AG
RERS17pb114-PT-9,6,EF
RERS17pb114-PT-9,7,AG
RERS17pb114-PT-9,8,AG
RERS17pb114-PT-9,9,EF
RERS17pb114-PT-9,10,EF
RERS17pb114-PT-9,11,EF
RERS17pb114-PT-9,12,EF
RERS17pb114-PT-9,13,AG
RERS17pb114-PT-9,14,EF
RERS17pb114-PT-9,15,EF
RERS17pb114-PT-9,16,EF
RERS17pb115-PT-1,1,AG
RERS17pb115-PT-1,2,AG
RERS17pb115-PT-1,3,EF
RERS17pb115-PT-1,4,EF
RERS17pb115-PT-1,5,AG
RERS17pb115-PT-1,6,AG
RERS17pb115-PT-1,7,EF
RERS17pb115-PT-1,8,AG
RERS17pb115-PT-1,9,EF
RERS17pb115-PT-1,10,AG
RERS17pb115-PT-1,11,AG
RERS17pb115-PT-1,12,AG
RERS17pb115-PT-1,13,EF
RERS17pb115-PT-1,14,EF
RERS17pb115-PT-1,15,EF
RERS17pb115-PT-1,16,AG
RERS17pb115-PT-2,1,EF
RERS17pb115-PT-2,2,EF
RERS17pb115-PT-2,3,AG
RERS17pb115-PT-2,4,EF
RERS17pb115-PT-2,5,AG
RERS17pb115-PT-2,6,EF
RERS17pb115-PT-2,7,EF
RERS17pb115-PT-2,8,EF
RERS17pb115-PT-2,9,AG
RERS17pb115-PT-2,10,AG
RERS17pb115-PT-2,11,EF
RERS17pb115-PT-2,12,AG
RERS17pb115-PT-2,13,EF
RERS17pb115-PT-2,14,AG
RERS17pb115-PT-2,15,EF
RERS17pb115-PT-2,16,EF
RERS17pb115-PT-3,1,EF
RERS17pb115-PT-3,2,EF
RERS17pb115-PT-3,3,EF
RERS17pb115-PT-3,4,AG
RERS17pb115-PT-3,5,EF
RERS17pb115-PT-3,6,AG
RERS17pb115-PT-3,7,AG
RERS17pb115-PT-3,8,AG
RERS17pb115-PT-3,9,EF
RERS17pb115-PT-3,10,EF
RERS17pb115-PT-3,11,AG
RERS17pb115-PT-3,12,EF
RERS17pb115-PT-3,13,AG
RERS17pb115-PT-3,14,AG
RERS17pb115-PT-3,15,AG
RERS17pb115-PT-3,16,EF
RERS17pb115-PT-4,1,EF
RERS17pb115-PT-4,2,EF
RERS17pb115-PT-4,3,AG
RERS17pb115-PT-4,4,AG
RERS17pb115-PT-4,5,AG
RERS17pb115-PT-4,6,AG
RERS17pb115-PT-4,7,EF
RERS17pb115-PT-4,8,EF
RERS17pb115-PT-4,9,EF
RERS17pb115-PT-4,10,AG
RERS17pb115-PT-4,11,EF
RERS17pb115-PT-4,12,EF
RERS17pb115-PT-4,13,AG
RERS17pb115-PT-4,14,AG
RERS17pb115-PT-4,15,EF
RERS17pb115-PT-4,16,EF
RERS17pb115-PT-5,1,EF
RERS17pb115-PT-5,2,EF
RERS17pb115-PT-5,3,AG
RERS17pb115-PT-5,4,AG
RERS17pb115-PT-5,5,EF
RERS17pb115-PT-5,6,EF
RERS17pb115-PT-5,7,AG
RERS17pb115-PT-5,8,AG
RERS17pb115-PT-5,9,EF
RERS17pb115-PT-5,10,AG
RERS17pb115-PT-5,11,EF
RERS17pb115-PT-5,12,EF
RERS17pb115-PT-5,13,EF
RERS17pb115-PT-5,14,EF
RERS17pb115-PT-5,15,EF
RERS17pb115-PT-5,16,EF
RERS17pb115-PT-6,1,AG
RERS17pb115-PT-6,2,EF
RERS17pb115-PT-6,3,AG
RERS17pb115-PT-6,4,AG
RERS17pb115-PT-6,5,EF
RERS17pb115-PT-6,6,EF
RERS17pb115-PT-6,7,EF
RERS17pb115-PT-6,8,EF
RERS17pb115-PT-6,9,EF
RERS17pb115-PT-6,10,AG
RERS17pb115-PT-6,11,AG
RERS17pb115-PT-6,12,EF
RERS17pb115-PT-6,13,EF
RERS17pb115-PT-6,14,AG
RERS17pb115-PT-6,15,AG
RERS17pb115-PT-6,16,AG
RERS17pb115-PT-7,1,EF
RERS17pb115-PT-7,2,AG
RERS17pb115-PT-7,3,EF
RERS17pb115-PT-7,4,AG
RERS17pb115-PT-7,5,EF
RERS17pb115-PT-7,6,EF
RERS17pb115-PT-7,7,EF
RERS17pb115-PT-7,8,AG
RERS17pb115-PT-7,9,EF
RERS17pb115-PT-7,10,EF
RERS17pb115-PT-7,11,AG
RERS17pb115-PT-7,12,EF
RERS17pb115-PT-7,13,EF
RERS17pb115-PT-7,14,AG
RERS17pb115-PT-7,15,EF
RERS17pb115-PT-7,16,AG
RERS17pb115-PT-8,1,EF
RERS17pb115-PT-8,2,AG
RERS17pb115-PT-8,3,AG
RERS17pb115-PT-8,4,AG
RERS17pb115-PT-8,5,EF
RERS17pb115-PT-8,6,AG
RERS17pb115-PT-8,7,AG
RERS17pb115-PT-8,8,AG
RERS17pb115-PT-8,9,AG
RERS17pb115-PT-8,10,AG
RERS17pb115-PT-8,11,AG
RERS17pb115-PT-8,12,EF
RERS17pb115-PT-8,13,AG
RERS17pb115-PT-8,14,AG
RERS17pb115-PT-8,15,EF
RERS17pb115-PT-8,16,AG
RERS17pb115-PT-9,1,EF
RERS17pb115-PT-9,2,AG
RERS17pb115-PT-9,3,AG
RERS17pb115-PT-9,4,EF
RERS17pb115-PT-9,5,EF
RERS17pb115-PT-9,6,AG
RERS17pb115-PT-9,7,AG
RERS17pb115-PT-9,8,EF
RERS17pb115-PT-9,9,AG
RERS17pb115-PT-9,10,EF
RERS17pb115-PT-9,11,EF
RERS17pb115-PT-9,12,EF
RERS17pb115-PT-9,13,AG
RERS17pb115-PT-9,14,EF
RERS17pb115-PT-9,15,EF
RERS17pb115-PT-9,16,AG
Raft-PT-02,1,AG
Raft-PT-02,2,AG
Raft-PT-02,3,EF
Raft-PT-02,4,AG
Raft-PT-02,5,EF
Raft-PT-02,6,EF
Raft-PT-02,7,AG
Raft-PT-02,8,EF
Raft-PT-02,9,EF
Raft-PT-02,10,EF
Raft-PT-02,11,EF
Raft-PT-02,12,EF
Raft-PT-02,13,EF
Raft-PT-02,14,EF
Raft-PT-02,15,AG
Raft-PT-02,16,AG
Raft-PT-03,1,EF
Raft-PT-03,2,AG
Raft-PT-03,3,AG
Raft-PT-03,4,AG
Raft-PT-03,5,EF
Raft-PT-03,6,AG
Raft-PT-03,7,EF
Raft-PT-03,8,EF
Raft-PT-03,9,AG
Raft-PT-03,10,EF
Raft-PT-03,11,AG
Raft-PT-03,12,EF
Raft-PT-03,13,EF
Raft-PT-03,14,AG
Raft-PT-03,15,AG
Raft-PT-03,16,EF
Raft-PT-04,1,AG
Raft-PT-04,2,AG
Raft-PT-04,3,EF
Raft-PT-04,4,EF
Raft-PT-04,5,EF
Raft-PT-04,6,AG
Raft-PT-04,7,EF
Raft-PT-04,8,EF
Raft-PT-04,9,AG
Raft-PT-04,10,EF
Raft-PT-04,11,AG
Raft-PT-04,12,EF
Raft-PT-04,13,EF
Raft-PT-04,14,EF
Raft-PT-04,15,EF
Raft-PT-04,16,AG
Raft-PT-05,1,AG
Raft-PT-05,2,EF
Raft-PT-05,3,AG
Raft-PT-05,4,EF
Raft-PT-05,5,EF
Raft-PT-05,6,EF
Raft-PT-05,7,AG
Raft-PT-05,8,EF
Raft-PT-05,9,AG
Raft-PT-05,10,EF
Raft-PT-05,11,AG
Raft-PT-05,12,AG
Raft-PT-05,13,EF
Raft-PT-05,14,AG
Raft-PT-05,15,AG
Raft-PT-05,16,AG
Raft-PT-06,1,EF
Raft-PT-06,2,AG
Raft-PT-06,3,AG
Raft-PT-06,4,EF
Raft-PT-06,5,AG
Raft-PT-06,6,EF
Raft-PT-06,7,AG
Raft-PT-06,8,AG
Raft-PT-06,9,EF
Raft-PT-06,10,EF
Raft-PT-06,11,EF
Raft-PT-06,12,EF
Raft-PT-06,13,AG
Raft-PT-06,14,AG
Raft-PT-06,15,EF
Raft-PT-06,16,EF
Raft-PT-07,1,EF
Raft-PT-07,2,EF
Raft-PT-07,3,EF
Raft-PT-07,4,AG
Raft-PT-07,5,AG
Raft-PT-07,6,EF
Raft-PT-07,7,AG
Raft-PT-07,8,EF
Raft-PT-07,9,AG
Raft-PT-07,10,AG
Raft-PT-07,11,EF
Raft-PT-07,12,EF
Raft-PT-07,13,EF
Raft-PT-07,14,EF
Raft-PT-07,15,EF
Raft-PT-07,16,AG
Raft-PT-08,1,EF
Raft-PT-08,2,EF
Raft-PT-08,3,EF
Raft-PT-08,4,EF
Raft-PT-08,5,EF
Raft-PT-08,6,EF
Raft-PT-08,7,AG
Raft-PT-08,8,AG
Raft-PT-08,9,AG
Raft-PT-08,10,EF
Raft-PT-08,11,EF
Raft-PT-08,12,AG
Raft-PT-08,13,EF
Raft-PT-08,14,EF
Raft-PT-08,15,EF
Raft-PT-08,16,EF
Raft-PT-09,1,EF
Raft-PT-09,2,EF
Raft-PT-09,3,EF
Raft-PT-09,4,EF
Raft-PT-09,5,EF
Raft-PT-09,6,EF
Raft-PT-09,7,EF
Raft-PT-09,8,AG
Raft-PT-09,9,AG
Raft-PT-09,10,AG
Raft-PT-09,11,AG
Raft-PT-09,12,AG
Raft-PT-09,13,EF
Raft-PT-09,14,EF
Raft-PT-09,15,AG
Raft-PT-09,16,EF
Raft-PT-10,1,AG
Raft-PT-10,2,EF
Raft-PT-10,3,EF
Raft-PT-10,4,EF
Raft-PT-10,5,EF
Raft-PT-10,6,AG
Raft-PT-10,7,AG
Raft-PT-10,8,EF
Raft-PT-10,9,AG
Raft-PT-10,10,AG
Raft-PT-10,11,EF
Raft-PT-10,12,AG
Raft-PT-10,13,AG
Raft-PT-10,14,AG
Raft-PT-10,15,AG
Raft-PT-10,16,AG
Railroad-PT-005,1,EF
Railroad-PT-005,2,AG
Railroad-PT-005,3,EF
Railroad-PT-005,4,EF
Railroad-PT-005,5,EF
Railroad-PT-005,6,EF
Railroad-PT-005,7,AG
Railroad-PT-005,8,EF
Railroad-PT-005,9,EF
Railroad-PT-005,10,EF
Railroad-PT-005,11,AG
Railroad-PT-005,12,AG
Railroad-PT-005,13,EF
Railroad-PT-005,14,EF
Railroad-PT-005,15,AG
Railroad-PT-005,16,AG
Railroad-PT-010,1,AG
Railroad-PT-010,2,AG
Railroad-PT-010,3,EF
Railroad-PT-010,4,AG
Railroad-PT-010,5,EF
Railroad-PT-010,6,AG
Railroad-PT-010,7,EF
Railroad-PT-010,8,AG
Railroad-PT-010,9,AG
Railroad-PT-010,10,EF
Railroad-PT-010,11,EF
Railroad-PT-010,12,EF
Railroad-PT-010,13,EF
Railroad-PT-010,14,AG
Railroad-PT-010,15,AG
Railroad-PT-010,16,EF
Railroad-PT-020,1,EF
Railroad-PT-020,2,AG
Railroad-PT-020,3,AG
Railroad-PT-020,4,EF
Railroad-PT-020,5,EF
Railroad-PT-020,6,EF
Railroad-PT-020,7,AG
Railroad-PT-020,8,EF
Railroad-PT-020,9,AG
Railroad-PT-020,10,AG
Railroad-PT-020,11,EF
Railroad-PT-020,12,EF
Railroad-PT-020,13,AG
Railroad-PT-020,14,EF
Railroad-PT-020,15,AG
Railroad-PT-020,16,EF
Railroad-PT-050,1,EF
Railroad-PT-050,2,EF
Railroad-PT-050,3,EF
Railroad-PT-050,4,AG
Railroad-PT-050,5,EF
Railroad-PT-050,6,AG
Railroad-PT-050,7,EF
Railroad-PT-050,8,AG
Railroad-PT-050,9,EF
Railroad-PT-050,10,EF
Railroad-PT-050,11,EF
Railroad-PT-050,12,EF
Railroad-PT-050,13,AG
Railroad-PT-050,14,EF
Railroad-PT-050,15,AG
Railroad-PT-050,16,EF
Railroad-PT-100,1,EF
Railroad-PT-100,2,EF
Railroad-PT-100,3,EF
Railroad-PT-100,4,AG
Railroad-PT-100,5,EF
Railroad-PT-100,6,EF
Railroad-PT-100,7,AG
Railroad-PT-100,8,EF
Railroad-PT-100,9,EF
Railroad-PT-100,10,AG
Railroad-PT-100,11,EF
Railroad-PT-100,12,AG
Railroad-PT-100,13,AG
Railroad-PT-100,14,AG
Railroad-PT-100,15,EF
Railroad-PT-100,16,EF
Referendum-PT-0010,1,AG
Referendum-PT-0010,2,AG
Referendum-PT-0010,3,EF
Referendum-PT-0010,4,EF
Referendum-PT-0010,5,AG
Referendum-PT-0010,6,AG
Referendum-PT-0010,7,AG
Referendum-PT-0010,8,AG
